ticket_id,customer_id,issue_type,created_date,resolution_time_hours,ai_preventable,potential_savings
TKT002449,CUST004441,Service Outage,2025-01-13,1.5,FALSE,0
TKT002450,CUST003846,Feature Confusion,2023-05-21,5.25,FALSE,0
TKT002451,CUST002146,Overage Surprise,2023-01-31,0.25,TRUE,35
TKT002452,CUST003168,Overage Surprise,2025-07-30,7.25,TRUE,35
TKT002453,CUST003437,Overage Surprise,2023-06-03,3.25,TRUE,35
TKT002454,CUST003277,Overage Surprise,2023-03-29,7.25,TRUE,35
TKT002455,CUST004012,Network Issue,2023-10-06,0.5,FALSE,0
TKT002456,CUST001443,Roaming Charges,2023-07-09,2.25,TRUE,45
TKT002457,CUST000082,Overage Surprise,2023-06-24,2.25,TRUE,35
TKT002458,CUST000386,Network Issue,2025-07-08,3.5,FALSE,0
TKT002459,CUST003971,Billing Error,2024-08-15,19,TRUE,25
TKT002460,CUST000657,Roaming Charges,2025-01-17,3.25,TRUE,45
TKT002461,CUST000659,Payment Failure,2023-06-17,0.25,TRUE,10
TKT002462,CUST004095,Plan Optimization,2024-03-02,16,TRUE,15
TKT002463,CUST003144,Overage Surprise,2023-04-19,1.25,TRUE,35
TKT002464,CUST001949,Network Issue,2024-07-25,3.5,FALSE,0
TKT002465,CUST000734,Network Issue,2023-03-13,2.5,FALSE,0
TKT002466,CUST000936,Payment Failure,2023-12-17,7.25,TRUE,10
TKT002467,CUST000505,Service Outage,2023-06-28,0.5,FALSE,0
TKT002468,CUST004890,Overage Surprise,2025-05-21,2.25,TRUE,35
TKT002469,CUST000076,Overage Surprise,2024-03-16,0.25,TRUE,35
TKT002470,CUST000843,Payment Failure,2024-12-23,1.25,TRUE,10
TKT002471,CUST002344,Network Issue,2024-06-20,1.5,FALSE,0
TKT002472,CUST004448,Billing Error,2023-04-30,24,TRUE,25
TKT002473,CUST003354,Billing Error,2024-05-29,10,TRUE,25
TKT002474,CUST001605,Plan Optimization,2025-07-22,6,TRUE,15
TKT002475,CUST001616,Payment Failure,2023-02-04,3.25,TRUE,10
TKT002476,CUST003016,Overage Surprise,2024-08-20,7.25,TRUE,35
TKT002477,CUST004839,Payment Failure,2025-08-28,0.25,TRUE,10
TKT002478,CUST000663,Roaming Charges,2023-09-26,4.25,TRUE,45
TKT002479,CUST004708,Payment Failure,2024-01-19,5.25,TRUE,10
TKT002480,CUST003596,Plan Optimization,2025-08-20,14,TRUE,15
TKT002481,CUST003029,Overage Surprise,2024-04-28,0.25,TRUE,35
TKT002482,CUST004482,Plan Optimization,2024-12-11,3,TRUE,15
TKT002483,CUST004748,Payment Failure,2023-09-23,2.25,TRUE,10
TKT002484,CUST001485,Roaming Charges,2025-05-22,4.25,TRUE,45
TKT002485,CUST000185,Account Security,2023-09-23,5.25,FALSE,0
TKT002486,CUST002423,Plan Optimization,2023-12-15,10,TRUE,15
TKT002487,CUST003259,Feature Confusion,2025-06-07,7.25,FALSE,0
TKT002488,CUST004193,Account Security,2025-03-26,0.25,FALSE,0
TKT002489,CUST000401,Feature Confusion,2025-07-25,3.25,FALSE,0
TKT002490,CUST003840,Payment Failure,2023-06-16,7.25,TRUE,10
TKT002491,CUST003733,Network Issue,2025-07-31,3.5,FALSE,0
TKT002492,CUST003050,Plan Optimization,2023-02-12,8,TRUE,15
TKT002493,CUST004973,Account Security,2023-08-24,6.25,FALSE,0
TKT002494,CUST000352,Service Outage,2023-01-09,1.5,FALSE,0
TKT002495,CUST003612,Roaming Charges,2023-11-22,6.25,TRUE,45
TKT002496,CUST000615,Billing Error,2025-08-02,1,TRUE,25
TKT002497,CUST004377,Roaming Charges,2025-08-25,4.25,TRUE,45
TKT002498,CUST001877,Overage Surprise,2023-05-13,7.25,TRUE,35
TKT002499,CUST000582,Overage Surprise,2025-04-03,3.25,TRUE,35
TKT002500,CUST003065,Billing Error,2024-09-10,3,TRUE,25
TKT002501,CUST003805,Billing Error,2025-04-19,1,TRUE,25
TKT002502,CUST004615,Plan Optimization,2024-10-23,9,TRUE,15
TKT002503,CUST000646,Overage Surprise,2023-01-22,0.25,TRUE,35
TKT002504,CUST000704,Account Security,2024-01-13,5.25,FALSE,0
TKT002505,CUST003208,Network Issue,2024-01-04,2.5,FALSE,0
TKT002506,CUST001621,Account Security,2025-07-21,1.25,FALSE,0
TKT002507,CUST000348,Plan Optimization,2024-09-19,6,TRUE,15
TKT002508,CUST000808,Service Outage,2025-04-11,0.5,FALSE,0
TKT002509,CUST004101,Payment Failure,2024-09-12,4.25,TRUE,10
TKT002510,CUST004464,Payment Failure,2025-08-20,3.25,TRUE,10
TKT002511,CUST002151,Roaming Charges,2024-08-29,7.25,TRUE,45
TKT002512,CUST002370,Overage Surprise,2024-01-09,1.25,TRUE,35
TKT002513,CUST001069,Feature Confusion,2023-02-23,6.25,FALSE,0
TKT002514,CUST002707,Account Security,2023-01-12,2.25,FALSE,0
TKT002515,CUST001372,Payment Failure,2024-10-20,2.25,TRUE,10
TKT002516,CUST004074,Payment Failure,2023-11-19,7.25,TRUE,10
TKT002517,CUST003871,Billing Error,2023-11-20,19,TRUE,25
TKT002518,CUST002108,Billing Error,2023-03-21,1,TRUE,25
TKT002519,CUST002816,Account Security,2024-05-14,5.25,FALSE,0
TKT002520,CUST003990,Service Outage,2025-06-22,0.5,FALSE,0
TKT002521,CUST000555,Overage Surprise,2024-07-21,0.25,TRUE,35
TKT002522,CUST004916,Overage Surprise,2023-09-19,7.25,TRUE,35
TKT002523,CUST000133,Account Security,2023-01-14,6.25,FALSE,0
TKT002524,CUST002466,Plan Optimization,2024-03-18,16,TRUE,15
TKT002525,CUST001697,Billing Error,2023-01-08,4,TRUE,25
TKT002526,CUST003295,Plan Optimization,2024-04-18,23,TRUE,15
TKT002527,CUST000601,Feature Confusion,2023-07-11,3.25,FALSE,0
TKT002528,CUST004708,Overage Surprise,2025-05-24,6.25,TRUE,35
TKT002529,CUST004847,Overage Surprise,2023-06-05,1.25,TRUE,35
TKT002530,CUST000128,Network Issue,2025-05-13,2.5,FALSE,0
TKT002531,CUST001574,Plan Optimization,2024-04-28,2,TRUE,15
TKT002532,CUST000646,Billing Error,2023-08-03,18,TRUE,25
TKT002533,CUST004455,Plan Optimization,2023-10-14,7,TRUE,15
TKT002534,CUST003852,Account Security,2023-05-15,1.25,FALSE,0
TKT002535,CUST001205,Feature Confusion,2025-07-02,1.25,FALSE,0
TKT002536,CUST003118,Account Security,2024-01-02,6.25,FALSE,0
TKT002537,CUST002156,Account Security,2024-02-06,6.25,FALSE,0
TKT002538,CUST001319,Plan Optimization,2025-07-10,20,TRUE,15
TKT002539,CUST000090,Plan Optimization,2023-01-30,6,TRUE,15
TKT002540,CUST002151,Roaming Charges,2025-08-08,1.25,TRUE,45
TKT002541,CUST000180,Billing Error,2023-11-23,18,TRUE,25
TKT002542,CUST004869,Account Security,2024-04-22,2.25,FALSE,0
TKT002543,CUST002360,Payment Failure,2025-06-28,6.25,TRUE,10
TKT002544,CUST002110,Roaming Charges,2024-05-03,7.25,TRUE,45
TKT002545,CUST000785,Account Security,2024-03-29,5.25,FALSE,0
TKT002546,CUST003455,Account Security,2023-03-15,7.25,FALSE,0
TKT002547,CUST001588,Roaming Charges,2025-08-04,1.25,TRUE,45
TKT002548,CUST003863,Plan Optimization,2024-12-16,8,TRUE,15
TKT002549,CUST002994,Billing Error,2023-11-05,18,TRUE,25
TKT002550,CUST002093,Roaming Charges,2025-03-22,7.25,TRUE,45
TKT002551,CUST000607,Network Issue,2025-01-25,1.5,FALSE,0
TKT002552,CUST000177,Roaming Charges,2023-06-21,5.25,TRUE,45
TKT002553,CUST001692,Feature Confusion,2024-11-16,1.25,FALSE,0
TKT002554,CUST004101,Payment Failure,2023-02-02,3.25,TRUE,10
TKT002555,CUST000450,Payment Failure,2024-05-25,2.25,TRUE,10
TKT002556,CUST004764,Billing Error,2025-06-23,6,TRUE,25
TKT002557,CUST000963,Account Security,2024-11-03,1.25,FALSE,0
TKT002558,CUST003211,Payment Failure,2024-11-28,3.25,TRUE,10
TKT002559,CUST000168,Billing Error,2024-05-10,8,TRUE,25
TKT002560,CUST001821,Feature Confusion,2024-05-17,5.25,FALSE,0
TKT002561,CUST000494,Overage Surprise,2024-08-09,6.25,TRUE,35
TKT002562,CUST000455,Account Security,2023-06-08,4.25,FALSE,0
TKT002563,CUST003420,Feature Confusion,2025-02-24,5.25,FALSE,0
TKT002564,CUST001165,Billing Error,2023-09-25,24,TRUE,25
TKT002565,CUST004255,Service Outage,2024-09-10,2.5,FALSE,0
TKT002566,CUST004762,Overage Surprise,2025-03-14,2.25,TRUE,35
TKT002567,CUST004923,Plan Optimization,2023-01-07,22,TRUE,15
TKT002568,CUST003110,Payment Failure,2025-02-02,6.25,TRUE,10
TKT002569,CUST003403,Roaming Charges,2024-01-28,1.25,TRUE,45
TKT002570,CUST003075,Service Outage,2025-01-20,2.5,FALSE,0
TKT002571,CUST004178,Plan Optimization,2025-07-23,12,TRUE,15
TKT002572,CUST002715,Billing Error,2023-09-26,13,TRUE,25
TKT002573,CUST004038,Service Outage,2024-10-03,2.5,FALSE,0
TKT002574,CUST002859,Payment Failure,2023-03-29,1.25,TRUE,10
TKT002575,CUST000994,Payment Failure,2024-07-07,2.25,TRUE,10
TKT002576,CUST000306,Roaming Charges,2023-03-16,6.25,TRUE,45
TKT002577,CUST004387,Account Security,2025-05-28,7.25,FALSE,0
TKT002578,CUST001845,Roaming Charges,2023-09-22,2.25,TRUE,45
TKT002579,CUST003395,Feature Confusion,2023-05-09,6.25,FALSE,0
TKT002580,CUST001313,Plan Optimization,2023-04-09,9,TRUE,15
TKT002581,CUST004434,Payment Failure,2025-01-10,3.25,TRUE,10
TKT002582,CUST001119,Service Outage,2023-12-22,1.5,FALSE,0
TKT002583,CUST000036,Service Outage,2023-11-22,3.5,FALSE,0
TKT002584,CUST002832,Payment Failure,2025-06-06,6.25,TRUE,10
TKT002585,CUST002134,Overage Surprise,2024-03-11,3.25,TRUE,35
TKT002586,CUST002823,Roaming Charges,2023-01-29,4.25,TRUE,45
TKT002587,CUST003603,Service Outage,2025-06-12,2.5,FALSE,0
TKT002588,CUST002343,Plan Optimization,2024-03-03,15,TRUE,15
TKT002589,CUST002867,Payment Failure,2025-03-12,2.25,TRUE,10
TKT002590,CUST004595,Network Issue,2025-06-12,1.5,FALSE,0
TKT002591,CUST003636,Billing Error,2024-03-04,12,TRUE,25
TKT002592,CUST004317,Plan Optimization,2025-05-17,6,TRUE,15
TKT002593,CUST002858,Billing Error,2024-08-08,17,TRUE,25
TKT002594,CUST001246,Network Issue,2023-04-05,2.5,FALSE,0
TKT002595,CUST000699,Payment Failure,2024-01-27,1.25,TRUE,10
TKT002596,CUST002291,Plan Optimization,2025-02-10,2,TRUE,15
TKT002597,CUST002554,Service Outage,2024-07-01,3.5,FALSE,0
TKT002598,CUST004003,Plan Optimization,2023-11-19,13,TRUE,15
TKT002599,CUST001419,Account Security,2024-09-15,4.25,FALSE,0
TKT002600,CUST000997,Overage Surprise,2024-08-19,3.25,TRUE,35
TKT002601,CUST003163,Feature Confusion,2024-01-01,0.25,FALSE,0
TKT002602,CUST004474,Network Issue,2023-02-02,0.5,FALSE,0
TKT002603,CUST001265,Payment Failure,2023-10-25,6.25,TRUE,10
TKT002604,CUST004627,Payment Failure,2023-07-12,2.25,TRUE,10
TKT002605,CUST002993,Roaming Charges,2025-02-01,4.25,TRUE,45
TKT002606,CUST003951,Account Security,2025-08-31,4.25,FALSE,0
TKT002607,CUST000063,Payment Failure,2024-12-26,3.25,TRUE,10
TKT002608,CUST002300,Payment Failure,2023-11-01,4.25,TRUE,10
TKT002609,CUST002810,Roaming Charges,2024-06-23,7.25,TRUE,45
TKT002610,CUST001687,Feature Confusion,2025-07-04,0.25,FALSE,0
TKT002611,CUST003699,Plan Optimization,2023-10-08,16,TRUE,15
TKT002612,CUST000133,Network Issue,2024-10-25,3.5,FALSE,0
TKT002613,CUST002633,Roaming Charges,2024-06-30,7.25,TRUE,45
TKT002614,CUST002377,Roaming Charges,2024-05-11,4.25,TRUE,45
TKT002615,CUST000454,Overage Surprise,2025-09-06,2.25,TRUE,35
TKT002616,CUST003851,Plan Optimization,2024-01-16,10,TRUE,15
TKT002617,CUST000356,Feature Confusion,2024-05-31,7.25,FALSE,0
TKT002618,CUST000833,Service Outage,2024-08-15,2.5,FALSE,0
TKT002619,CUST004618,Billing Error,2025-06-07,9,TRUE,25
TKT002620,CUST004560,Service Outage,2024-10-06,0.5,FALSE,0
TKT002621,CUST002011,Payment Failure,2023-10-20,2.25,TRUE,10
TKT002622,CUST002406,Network Issue,2025-09-17,2.5,FALSE,0
TKT002623,CUST002562,Overage Surprise,2025-03-14,1.25,TRUE,35
TKT002624,CUST003801,Service Outage,2024-05-29,3.5,FALSE,0
TKT002625,CUST002834,Network Issue,2025-09-11,3.5,FALSE,0
TKT002626,CUST001867,Account Security,2024-01-01,1.25,FALSE,0
TKT002627,CUST001049,Network Issue,2024-01-15,1.5,FALSE,0
TKT002628,CUST004348,Overage Surprise,2024-11-22,7.25,TRUE,35
TKT002629,CUST000065,Roaming Charges,2025-02-14,2.25,TRUE,45
TKT002630,CUST004978,Account Security,2025-05-01,4.25,FALSE,0
TKT002631,CUST000224,Roaming Charges,2023-10-14,6.25,TRUE,45
TKT002632,CUST000958,Network Issue,2025-02-21,0.5,FALSE,0
TKT002633,CUST003531,Billing Error,2023-11-07,5,TRUE,25
TKT002634,CUST003615,Feature Confusion,2025-04-29,6.25,FALSE,0
TKT002635,CUST003408,Plan Optimization,2025-09-14,5,TRUE,15
TKT002636,CUST003559,Overage Surprise,2023-11-22,3.25,TRUE,35
TKT002637,CUST001958,Overage Surprise,2025-06-22,4.25,TRUE,35
TKT002638,CUST002136,Service Outage,2024-06-15,3.5,FALSE,0
TKT002639,CUST003759,Feature Confusion,2025-04-10,7.25,FALSE,0
TKT002640,CUST002086,Feature Confusion,2024-09-27,1.25,FALSE,0
TKT002641,CUST000673,Service Outage,2024-06-27,1.5,FALSE,0
TKT002642,CUST001327,Network Issue,2025-07-28,2.5,FALSE,0
TKT002643,CUST004861,Plan Optimization,2025-04-08,22,TRUE,15
TKT002644,CUST003803,Plan Optimization,2025-07-15,15,TRUE,15
TKT002645,CUST001367,Payment Failure,2025-04-12,2.25,TRUE,10
TKT002646,CUST001623,Billing Error,2023-03-26,7,TRUE,25
TKT002647,CUST002736,Service Outage,2023-05-26,3.5,FALSE,0
TKT002648,CUST003182,Overage Surprise,2024-05-12,2.25,TRUE,35
TKT002649,CUST003386,Account Security,2025-06-14,6.25,FALSE,0
TKT002650,CUST002747,Service Outage,2025-05-26,2.5,FALSE,0
TKT002651,CUST003829,Roaming Charges,2023-08-05,6.25,TRUE,45
TKT002652,CUST003127,Network Issue,2024-05-29,3.5,FALSE,0
TKT002653,CUST001923,Overage Surprise,2025-06-12,1.25,TRUE,35
TKT002654,CUST004189,Account Security,2025-07-20,6.25,FALSE,0
TKT002655,CUST004864,Feature Confusion,2025-04-23,0.25,FALSE,0
TKT002656,CUST003858,Account Security,2024-10-12,0.25,FALSE,0
TKT002657,CUST000206,Billing Error,2023-04-13,5,TRUE,25
TKT002658,CUST002081,Plan Optimization,2023-07-20,23,TRUE,15
TKT002659,CUST003780,Plan Optimization,2025-07-21,2,TRUE,15
TKT002660,CUST002900,Billing Error,2024-11-03,3,TRUE,25
TKT002661,CUST001987,Feature Confusion,2023-06-03,3.25,FALSE,0
TKT002662,CUST000571,Service Outage,2025-06-02,1.5,FALSE,0
TKT002663,CUST003409,Payment Failure,2024-05-14,6.25,TRUE,10
TKT002664,CUST000923,Roaming Charges,2023-01-19,2.25,TRUE,45
TKT002665,CUST004236,Roaming Charges,2024-02-18,7.25,TRUE,45
TKT002666,CUST000944,Account Security,2024-11-09,7.25,FALSE,0
TKT002667,CUST003945,Billing Error,2023-11-30,18,TRUE,25
TKT002668,CUST003432,Feature Confusion,2024-08-26,7.25,FALSE,0
TKT002669,CUST004326,Overage Surprise,2024-02-14,2.25,TRUE,35
TKT002670,CUST003532,Overage Surprise,2025-01-08,5.25,TRUE,35
TKT002671,CUST001258,Roaming Charges,2025-09-05,4.25,TRUE,45
TKT002672,CUST004926,Network Issue,2025-06-17,1.5,FALSE,0
TKT002673,CUST002086,Billing Error,2024-11-16,1,TRUE,25
TKT002674,CUST000275,Account Security,2023-05-24,0.25,FALSE,0
TKT002675,CUST002100,Service Outage,2024-11-29,2.5,FALSE,0
TKT002676,CUST001601,Overage Surprise,2024-07-04,2.25,TRUE,35
TKT002677,CUST001365,Roaming Charges,2024-08-06,4.25,TRUE,45
TKT002678,CUST000421,Feature Confusion,2023-12-17,0.25,FALSE,0
TKT002679,CUST004197,Payment Failure,2025-02-16,3.25,TRUE,10
TKT002680,CUST004135,Roaming Charges,2024-06-15,7.25,TRUE,45
TKT002681,CUST000585,Feature Confusion,2025-05-06,4.25,FALSE,0
TKT002682,CUST003112,Payment Failure,2025-04-29,3.25,TRUE,10
TKT002683,CUST000358,Payment Failure,2025-02-11,3.25,TRUE,10
TKT002684,CUST002220,Network Issue,2023-12-14,2.5,FALSE,0
TKT002685,CUST003321,Overage Surprise,2024-07-29,6.25,TRUE,35
TKT002686,CUST004160,Payment Failure,2024-12-30,7.25,TRUE,10
TKT002687,CUST004553,Plan Optimization,2025-01-13,11,TRUE,15
TKT002688,CUST000393,Roaming Charges,2024-03-17,7.25,TRUE,45
TKT002689,CUST003654,Roaming Charges,2023-01-19,6.25,TRUE,45
TKT002690,CUST000077,Account Security,2024-03-13,3.25,FALSE,0
TKT002691,CUST000310,Payment Failure,2025-05-10,5.25,TRUE,10
TKT002692,CUST003141,Account Security,2023-01-27,3.25,FALSE,0
TKT002693,CUST004094,Feature Confusion,2023-02-16,4.25,FALSE,0
TKT002694,CUST004839,Service Outage,2024-04-15,3.5,FALSE,0
TKT002695,CUST004355,Network Issue,2025-02-24,3.5,FALSE,0
TKT002696,CUST004684,Payment Failure,2023-09-25,2.25,TRUE,10
TKT002697,CUST000782,Network Issue,2023-09-13,1.5,FALSE,0
TKT002698,CUST003196,Payment Failure,2023-06-22,2.25,TRUE,10
TKT002699,CUST002036,Plan Optimization,2024-07-08,22,TRUE,15
TKT002700,CUST004855,Billing Error,2024-03-21,14,TRUE,25
TKT002701,CUST001959,Account Security,2025-05-31,6.25,FALSE,0
TKT002702,CUST004162,Payment Failure,2023-02-03,2.25,TRUE,10
TKT002703,CUST001326,Payment Failure,2025-05-25,6.25,TRUE,10
TKT002704,CUST004973,Overage Surprise,2023-10-16,2.25,TRUE,35
TKT002705,CUST000681,Feature Confusion,2023-11-29,0.25,FALSE,0
TKT002706,CUST000377,Payment Failure,2023-07-28,2.25,TRUE,10
TKT002707,CUST004410,Roaming Charges,2025-02-01,4.25,TRUE,45
TKT002708,CUST002040,Billing Error,2024-06-14,1,TRUE,25
TKT002709,CUST002974,Plan Optimization,2023-11-08,10,TRUE,15
TKT002710,CUST000670,Feature Confusion,2024-11-14,5.25,FALSE,0
TKT002711,CUST004430,Overage Surprise,2025-04-14,5.25,TRUE,35
TKT002712,CUST000874,Account Security,2023-06-25,7.25,FALSE,0
TKT002713,CUST002644,Account Security,2025-07-09,4.25,FALSE,0
TKT002714,CUST002503,Payment Failure,2025-01-30,3.25,TRUE,10
TKT002715,CUST004089,Payment Failure,2023-12-12,1.25,TRUE,10
TKT002716,CUST000082,Network Issue,2024-08-06,0.5,FALSE,0
TKT002717,CUST002055,Payment Failure,2024-02-04,2.25,TRUE,10
TKT002718,CUST002214,Roaming Charges,2025-01-24,5.25,TRUE,45
TKT002719,CUST003427,Account Security,2024-08-09,7.25,FALSE,0
TKT002720,CUST004096,Network Issue,2023-09-18,0.5,FALSE,0
TKT002721,CUST003577,Network Issue,2024-07-28,2.5,FALSE,0
TKT002722,CUST000852,Overage Surprise,2024-01-13,6.25,TRUE,35
TKT002723,CUST001021,Overage Surprise,2025-06-27,5.25,TRUE,35
TKT002724,CUST004258,Billing Error,2024-08-05,1,TRUE,25
TKT002725,CUST004608,Payment Failure,2025-03-20,2.25,TRUE,10
TKT002726,CUST003709,Network Issue,2024-05-02,1.5,FALSE,0
TKT002727,CUST003190,Network Issue,2025-03-28,1.5,FALSE,0
TKT002728,CUST004050,Network Issue,2024-07-04,0.5,FALSE,0
TKT002729,CUST003065,Overage Surprise,2025-03-06,4.25,TRUE,35
TKT002730,CUST002552,Billing Error,2024-06-10,17,TRUE,25
TKT002731,CUST001746,Overage Surprise,2024-03-13,1.25,TRUE,35
TKT002732,CUST001118,Plan Optimization,2024-04-24,18,TRUE,15
TKT002733,CUST000653,Service Outage,2025-07-23,2.5,FALSE,0
TKT002734,CUST002425,Overage Surprise,2024-04-04,7.25,TRUE,35
TKT002735,CUST004557,Billing Error,2024-08-16,14,TRUE,25
TKT002736,CUST001276,Billing Error,2023-04-26,12,TRUE,25
TKT002737,CUST000952,Billing Error,2025-09-06,7,TRUE,25
TKT002738,CUST003118,Roaming Charges,2025-08-28,0.25,TRUE,45
TKT002739,CUST002826,Feature Confusion,2024-04-24,3.25,FALSE,0
TKT002740,CUST000679,Payment Failure,2025-07-15,6.25,TRUE,10
TKT002741,CUST004613,Feature Confusion,2023-09-19,0.25,FALSE,0
TKT002742,CUST004792,Network Issue,2024-12-11,1.5,FALSE,0
TKT002743,CUST000118,Payment Failure,2023-07-22,7.25,TRUE,10
TKT002744,CUST000058,Overage Surprise,2024-09-29,0.25,TRUE,35
TKT002745,CUST003401,Payment Failure,2023-06-29,7.25,TRUE,10
TKT002746,CUST003582,Account Security,2025-04-06,3.25,FALSE,0
TKT002747,CUST003354,Payment Failure,2023-04-23,1.25,TRUE,10
TKT002748,CUST001354,Overage Surprise,2023-12-05,3.25,TRUE,35
TKT002749,CUST003857,Service Outage,2025-03-26,2.5,FALSE,0
TKT002750,CUST001099,Billing Error,2024-12-09,11,TRUE,25
TKT002751,CUST001774,Feature Confusion,2023-01-10,0.25,FALSE,0
TKT002752,CUST003439,Payment Failure,2023-09-28,7.25,TRUE,10
TKT002753,CUST004788,Roaming Charges,2025-08-02,5.25,TRUE,45
TKT002754,CUST004625,Account Security,2024-02-21,3.25,FALSE,0
TKT002755,CUST000983,Account Security,2024-11-30,2.25,FALSE,0
TKT002756,CUST002683,Overage Surprise,2023-04-19,0.25,TRUE,35
TKT002757,CUST004180,Overage Surprise,2024-12-29,5.25,TRUE,35
TKT002758,CUST000537,Network Issue,2025-04-24,3.5,FALSE,0
TKT002759,CUST002508,Network Issue,2025-02-20,1.5,FALSE,0
TKT002760,CUST001284,Payment Failure,2024-11-18,2.25,TRUE,10
TKT002761,CUST002103,Roaming Charges,2025-07-14,3.25,TRUE,45
TKT002762,CUST001083,Roaming Charges,2025-03-05,2.25,TRUE,45
TKT002763,CUST004663,Payment Failure,2023-08-09,5.25,TRUE,10
TKT002764,CUST000767,Network Issue,2023-10-26,3.5,FALSE,0
TKT002765,CUST001123,Service Outage,2024-11-20,1.5,FALSE,0
TKT002766,CUST000180,Feature Confusion,2025-02-15,1.25,FALSE,0
TKT002767,CUST004728,Payment Failure,2023-01-19,7.25,TRUE,10
TKT002768,CUST002322,Billing Error,2024-10-26,11,TRUE,25
TKT002769,CUST004238,Overage Surprise,2023-10-01,3.25,TRUE,35
TKT002770,CUST000112,Network Issue,2023-04-05,2.5,FALSE,0
TKT002771,CUST003839,Feature Confusion,2023-01-07,1.25,FALSE,0
TKT002772,CUST003704,Billing Error,2023-10-18,10,TRUE,25
TKT002773,CUST004746,Plan Optimization,2024-07-12,21,TRUE,15
TKT002774,CUST004721,Plan Optimization,2023-11-30,1,TRUE,15
TKT002775,CUST004997,Payment Failure,2023-08-08,6.25,TRUE,10
TKT002776,CUST000290,Service Outage,2023-12-29,0.5,FALSE,0
TKT002777,CUST002247,Payment Failure,2023-11-29,3.25,TRUE,10
TKT002778,CUST004522,Service Outage,2024-12-26,2.5,FALSE,0
TKT002779,CUST003878,Payment Failure,2024-12-10,5.25,TRUE,10
TKT002780,CUST004012,Payment Failure,2024-10-27,4.25,TRUE,10
TKT002781,CUST004637,Roaming Charges,2023-09-28,4.25,TRUE,45
TKT002782,CUST002747,Network Issue,2024-01-15,0.5,FALSE,0
TKT002783,CUST000677,Feature Confusion,2024-03-14,6.25,FALSE,0
TKT002784,CUST002433,Payment Failure,2024-05-29,7.25,TRUE,10
TKT002785,CUST004109,Billing Error,2023-11-30,8,TRUE,25
TKT002786,CUST004197,Network Issue,2025-04-09,2.5,FALSE,0
TKT002787,CUST001163,Feature Confusion,2025-08-09,1.25,FALSE,0
TKT002788,CUST003151,Account Security,2023-11-18,6.25,FALSE,0
TKT002789,CUST003978,Roaming Charges,2023-07-21,4.25,TRUE,45
TKT002790,CUST002318,Payment Failure,2024-03-14,1.25,TRUE,10
TKT002791,CUST000645,Roaming Charges,2023-06-29,3.25,TRUE,45
TKT002792,CUST003379,Plan Optimization,2024-10-25,9,TRUE,15
TKT002793,CUST002350,Service Outage,2023-05-13,0.5,FALSE,0
TKT002794,CUST004601,Roaming Charges,2023-10-24,2.25,TRUE,45
TKT002795,CUST003395,Overage Surprise,2025-05-04,1.25,TRUE,35
TKT002796,CUST001517,Network Issue,2025-07-27,3.5,FALSE,0
TKT002797,CUST003726,Billing Error,2024-08-13,23,TRUE,25
TKT002798,CUST003524,Plan Optimization,2023-05-01,8,TRUE,15
TKT002799,CUST002265,Plan Optimization,2025-01-20,7,TRUE,15
TKT002800,CUST004014,Service Outage,2025-09-17,0.5,FALSE,0
TKT002801,CUST003992,Overage Surprise,2024-05-18,1.25,TRUE,35
TKT002802,CUST001646,Plan Optimization,2024-05-09,20,TRUE,15
TKT002803,CUST000260,Account Security,2023-07-31,1.25,FALSE,0
TKT002804,CUST003158,Service Outage,2025-08-21,1.5,FALSE,0
TKT002805,CUST000825,Account Security,2023-07-05,2.25,FALSE,0
TKT002806,CUST000728,Billing Error,2024-08-28,1,TRUE,25
TKT002807,CUST002153,Account Security,2023-03-27,3.25,FALSE,0
TKT002808,CUST001288,Roaming Charges,2023-04-08,2.25,TRUE,45
TKT002809,CUST004077,Roaming Charges,2023-01-27,6.25,TRUE,45
TKT002810,CUST002318,Network Issue,2023-11-29,2.5,FALSE,0
TKT002811,CUST002466,Roaming Charges,2025-04-09,3.25,TRUE,45
TKT002812,CUST000115,Payment Failure,2024-04-02,0.25,TRUE,10
